ANNO;CODI_CONTRATTO;CODI_MACROCATEGORIA;DESC_MACROCATEGORIA;CODI_CATEGORIA;DESC_CATEGORIA;CODI_QUALIFICA;DESC_QUALIFICA
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF02;CAT. A - F2
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF10;CAT. A - F10
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF01;CAT. A - F1
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF09;CAT. A - F9
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF03;CAT. A - F3
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF05;CAT. A - F5
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF04;CAT. A - F4
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF08;CAT. A - F8
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF06;CAT. A - F6
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF07;CAT. A - F7
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF01;CAT. B - F1
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF02;CAT. B - F2
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF07;CAT. B - F7
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF10;CAT. B - F10
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF05;CAT. B - F5
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF03;CAT. B - F3
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF09;CAT. B - F9
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF08;CAT. B - F8
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF06;CAT. B - F6
2023;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF04;CAT. B - F4
2023;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;040DA2;VIGILI DEL FUOCO - FUNZ., COLLAB. CAPO E AN4
2023;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;030VF1;VIGILI DEL FUOCO - VIGILE DEL FUOCO
2023;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;034CR2;VIGILI DEL FUOCO - CAPO REPARTO E AN2
2023;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;032CS1;VIGILI DEL FUOCO - CAPO SQUADRA E AN1
2023;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;040FA2;VIGILI DEL FUOCO - COLLAB. ESPERTO E FUNZ. DIRETT.
2023;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;042IS3;VIGILI DEL FUOCO - COLLAB. ANTINCENDI E AN3
2023;LS13;ND;PERSONALE NON DIRIGENTE;LI;PERSONALE NON DIRIGENTE;0000ND;PERSONALE NON DIRIGENTE
2023;CPOR;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0334;CONTRAMMIRAGLIO
2023;CPOR;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0329;AMMIRAGLIO ISPETTORE
2023;CPOR;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0330;AMMIRAGLIO ISPETTORE CAPO
2023;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0956;CAPITANO DI FREGATA + 18 ANNI
2023;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0564;CAPITANO DI FREGATA + 13 ANNI
2023;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0567;CAPITANO DI CORVETTA + 13 ANNI
2023;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019341;CAPITANO DI CORVETTA
2023;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0562;CAPITANO DI VASCELLO + 23 ANNI
2023;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0563;CAPITANO DI FREGATA + 23 ANNI
2023;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0957;CAPITANO DI CORVETTA  CON 3 ANNI NEL GRADO
2023;EEII;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;000FP4;VOLONTARI IN FERMA PREFISSATA QUADRIENNALE
2023;EEII;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;000VFI;VFPI (VOLONTARIO IN FERMA PREFISSATA INIZIALE)
2023;EEII;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;000FR1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO RAFFERMATI
2023;EEII;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;017832;U.F.P. TENENTE
2023;EEII;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;000FP1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO
2023;EEII;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;MT;MILITARI DI TRUPPA E UFFICIALI FERMA PREFISSATA;013FP2;GRADUATO (VFP4 FERMA BIENNALE)
2023;EEII;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0SGD;CAPO SM/SGD
2023;EEII;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0317;GENERALE DI BRIGATA
2023;EEII;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0323;GENERALE DI DIVISIONE
2023;EEII;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0328;"GENERALE DI CORPO D'ARMATA"
2023;AGID;ND;PERSONALE NON DIRIGENTE;C2;SECONDA CATEGORIA;0C2CF5;COLLABORATORE F5
2023;AGID;ND;PERSONALE NON DIRIGENTE;C2;SECONDA CATEGORIA;0C2CF1;COLLABORATORE F1
2023;AGID;ND;PERSONALE NON DIRIGENTE;C2;SECONDA CATEGORIA;0C2CF6;COLLABORATORE F6
2023;AGID;ND;PERSONALE NON DIRIGENTE;C2;SECONDA CATEGORIA;0C2CF3;COLLABORATORE F3
2023;AGID;ND;PERSONALE NON DIRIGENTE;C2;SECONDA CATEGORIA;0C2CF4;COLLABORATORE F4
2023;AGID;ND;PERSONALE NON DIRIGENTE;C1;PRIMA CATEGORIA;0C1OF3;OPERATORE F3
2023;MNST;ND;PERSONALE NON DIRIGENTE;FU;FUNZIONARI;0E0083;ISPETTORE GENERALE R.E.
2023;MNST;ND;PERSONALE NON DIRIGENTE;FU;FUNZIONARI;0FZ000;FUNZIONARI
2023;RALN;ND;PERSONALE NON DIRIGENTE;RU;ALTE SPECIALIZZAZIONI E RESP. SERVIZI E UFFICI IN D.O.;0D0I95;ALTE SPECIALIZZ. IN D.O.
2023;RALN;ND;PERSONALE NON DIRIGENTE;RU;ALTE SPECIALIZZAZIONI E RESP. SERVIZI E UFFICI IN D.O.;0D0I96;RESPONSABILE DEI SERVIZI O DEGLI UFFICI IN D.O
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;SPFINF;RUOLO SANITARIO - PROF. SANITARIE INFERMIERISTICHE
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;SPFTCN;RUOLO SANITARIO - PROFESSIONI TECNICO SANITARIE
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;APFCAS;RUOLO AMM.VO - COLLAB. AMM.VO PROFESS. SENIOR AD ESAURIMENTO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;SPFOST;RUOLO SANITARIO - PROF. SANITARIA OSTETRICA
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;PPF006;RUOLO PROFESSIONALE - ASSISTENTE RELIGIOSO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;KPFSCE;RUOLO SOCIOSANITARIO - ASSISTENTE SOC. SENIOR AD ESAURIMENTO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;KPFASC;RUOLO SOCIOSANITARIO - ASSISTENTE SOCIALE
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;SPFRAB;RUOLO SANITARIO - PROF. SANITARIE DELLA RIABILITAZIONE
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;APF028;RUOLO AMMINISTRATIVO - COLLAB. AMMINISTRATIVO PROFESS.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;PPF871;RUOLO PROFESSIONALE - SPECIALISTA DELLA COMUNIC. ISTIT.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;PPF872;RUOLO PROFESSIONALE - SPECIALISTA RAPPORTI CON I MEDIA
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;SPFASE;RUOLO SANITARIO - ALTRI PROFILI SANIT. SENIOR A ESAURIMENTO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;SPFINE;RUOLO SANITARIO - PROF. SAN. INFERMIER. SENIOR A ESAURIMENTO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;SPFPRV;RUOLO SANITARIO - PROF. SANITARIE DELLA PREVENZIONE
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;TPF026;RUOLO TECNICO - COLLABORATORE TECNICO PROFESSIONALE
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PF;PROFESSIONISTI DELLA SALUTE E FUNZIONARI;TPFCTS;RUOLO TECNICO - COLLAB. TECNICO PROF. SENIOR AD ESAURIMENTO
2023;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43854;DIRETTORE VICEDIRIGENTE FUNZIONI OPERATIVE SCATTO 16 ANNI
2023;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43853;DIRETTORE VICEDIRIGENTE FUNZIONI OPERATIVE SCATTO 26 ANNI
2023;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43857;VICE DIRETTORE FUNZIONI OPERATIVE
2023;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43856;DIRETTORE FUNZIONI OPERATIVE
2023;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43855;DIRETTORE VICEDIRIGENTE FUNZIONI OPERATIVE
2023;VVFF;DV;PERSONALE DIRETTIVO;VT;DIRETTIVI CON FUNZIONI TECNICO - PROFESSIONALI;D43FTP;DIRETTORE FUNZIONI TECNICO-PROFESSIONALI
2023;VVFF;DV;PERSONALE DIRETTIVO;VT;DIRETTIVI CON FUNZIONI TECNICO - PROFESSIONALI;D43VTP;DIRETTORE FUNZIONI TECNICO-PROFESSIONALI VICE DIRIGENTE
2023;VVFF;DV;PERSONALE DIRETTIVO;VT;DIRETTIVI CON FUNZIONI TECNICO - PROFESSIONALI;D43TPL;VICE DIRETTORE FUNZIONI TECNICO-PROFESSIONALI
2023;VVFF;ND;PERSONALE NON DIRIGENTE;TL;ATLETI;LAT829;ATLETA
2023;VVFF;ND;PERSONALE NON DIRIGENTE;IF;ISPETTORI CON FUNZIONI TECNICO - PROFESSIONALI;I42TCS;ISPETTORE FUNZIONI TECNICO-PROFES COORDINATORE SCATTO CONV
2023;VVFF;ND;PERSONALE NON DIRIGENTE;IF;ISPETTORI CON FUNZIONI TECNICO - PROFESSIONALI;I42TPC;ISPETTORE FUNZIONI TECNICO-PROFESSIONALI COORDINATORE
2023;VVFF;ND;PERSONALE NON DIRIGENTE;IF;ISPETTORI CON FUNZIONI TECNICO - PROFESSIONALI;I42TPS;ISPETTORE FUNZIONI TECNICO-PROFES. ESPERTO SCATTO CONV
2023;VVFF;ND;PERSONALE NON DIRIGENTE;IF;ISPETTORI CON FUNZIONI TECNICO - PROFESSIONALI;I42TPE;ISPETTORE FUNZIONI TECNICO-PROFESSIONALI ESPERTO
2023;VVFF;ND;PERSONALE NON DIRIGENTE;IF;ISPETTORI CON FUNZIONI TECNICO - PROFESSIONALI;I42FTP;ISPETTORE FUNZIONI TECNICO-PROFESSIONALI
2023;MNST;MM;DIRIGENTI PROFESSIONALITÀ SANITARIE (MINISTERO SALUTE);RM;DIRIGENTI SANITARI (MINISTERO DELLA SALUTE E AIFA);0D0696;DIRIGENTE SANITARIO (EX DIR PROF.SANIT. E DIR II PROF SANIT)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0AI2;DIRIGENTE PROF. SANIT. RIABILITATIVE (ALTRI INC. PROF.LI)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0AI3;DIRIGENTE PROF. TECNICO SANITARIE (ALTRI INC. PROF.LI)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0SE4;DIRIGENTE PROF.TECNICHE DELLA PREVENZIONE (INC.STRUT.SEMPL.)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0AI4;DIRIGENTE PROF.TECNICHE DELLA PREVENZIONE(ALTRI INC.PROF.LI)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD048E;DIR. PROF.TECNICHE PREVENZ. T.DET.ART.15-SEPTIES DLGS 502/92
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0CO1;DIRIGENTE PROF. SANIT. INFERM/OSTETRICA (INC. STRUT. COMPL.)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD048D;DIR. PROF.TECNICO SANITARIE T.DET.ART.15-SEPTIES DLGS 502/92
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0AI1;DIRIGENTE PROF. SANIT. INFERM/OSTETRICA (ALTRI INC. PROF.LI)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0SE1;DIRIGENTE PROF. SANIT. INFERM/OSTETRICA (INC. STRUT. SEMPL.)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD048B;DIR. PROF.SAN.INFERM/OSTET T.DET.ART.15-SEPTIES DLGS 502/92
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0SE2;DIRIGENTE PROF. SANIT. RIABILITATIVE (INC. STRUT. SEMPL.)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD048C;DIR. PROF. SAN. RIABILITAT. T.DET.ART.15-SEPTIES DLGS 502/92
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0CO4;DIRIGENTE PROF.TECNICHE DELLA PREVENZIONE (INC.STRUT.COMPL.)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0SE3;DIRIGENTE PROF. TECNICO SANITARIE (INC. STRUT. SEMPL.)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0CO2;DIRIGENTE PROF. SANIT. RIABILITATIVE (INC. STRUT. COMPL.)
2023;SSNA;DR;DIRIGENTI SANITARI;PS;DIRIGENTI PROFESSIONI SANITARIE;SD0CO3;DIRIGENTE PROF. TECNICO SANITARIE (INC. STRUT. COMPL.)
2023;EPNE;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;0AS000;ASSISTENTI
2023;EPNE;ND;PERSONALE NON DIRIGENTE;FU;FUNZIONARI;0FZ000;FUNZIONARI
2023;EPNE;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;0OP000;OPERATORI
2023;MNST;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;0AS000;ASSISTENTI
2023;MNST;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;0OP000;OPERATORI
2023;AGFI;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;0AS000;ASSISTENTI
2023;AGFI;ND;PERSONALE NON DIRIGENTE;FU;FUNZIONARI;0FZ000;FUNZIONARI
2023;AGFI;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;0OP000;OPERATORI
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;AEQCAS;RUOLO AMM.VO - COLLAB. AMM.VO PROF. SENIOR ESAURIMENTO E.Q.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;TEQCTS;RUOLO TECNICO - COLLAB. TEC. PROF. SENIOR A ESAURIMENTO E.Q.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;SEQTCN;RUOLO SANITARIO - PROFESSIONI TECNICO SANITARIE E.Q.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;SEQOST;RUOLO SANITARIO - PROF. SANITARIA OSTETRICA E.Q.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;SEQRAB;RUOLO SANITARIO - PROF. SANITARIE DELLA RIABILITAZIONE E.Q.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;SEQINF;RUOLO SANITARIO - PROF. SANITARIE INFERMIERISTICHE E.Q.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;AEQ029;RUOLO AMMINISTRATIVO - COLLAB. AMMINISTRATIVO PROFESS. E.Q.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;SEQASE;RUOLO SANITARIO - ALTRI PROF. SAN. SENIOR A ESAURIMENTO E.Q.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;KEQASC;RUOLO SOCIOSANITARIO - ASSISTENTE SOCIALE E.Q.
2023;SSNA;ND;PERSONALE NON DIRIGENTE;EZ;PERSONALE DI ELEVATA QUALIFICAZIONE;TEQ027;RUOLO TECNICO - COLLABORATORE TECNICO PROFESSIONALE E.Q.
2023;VVFF;ND;PERSONALE NON DIRIGENTE;OR;ORCHESTRALI;ROR829;MAESTRO DIRETTORE
2023;VVFF;ND;PERSONALE NON DIRIGENTE;OR;ORCHESTRALI;ROR824;ORCHESTRALE
2023;RESA;ND;PERSONALE NON DIRIGENTE;AP;PROFESSIONISTI;P00AV3;AVVOCATO A3
2023;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013GRC;GRADUATO CAPO
2023;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;0131GR;PRIMO GRADUATO
2023;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013GRS;GRADUATO SCELTO
2023;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013GRD;GRADUATO
2023;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013GR5;PRIMO GRADUATO CON 5 ANNI NEL GRADO
2023;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013AT4;GRADUATO AIUTANTE CON 4 ANNI NEL GRADO
2023;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013293;GRADUATO AIUTANTE
2023;EEII;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018937;CAPITANO + 10 ANNI
2023;EEII;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018226;TENENTE
2023;EEII;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;017225;SOTTOTENENTE
2023;EEII;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018213;CAPITANO
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0935;TENENTE COLONNELLO + 18 ANNI
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0525;TENENTE COLONNELLO + 23 ANNI
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0527;MAGGIORE + 23 ANNI
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0526;TENENTE COLONNELLO + 13 ANNI
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0217;COLONNELLO
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0528;MAGGIORE + 13 ANNI
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0524;COLONNELLO + 23 ANNI
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0936;MAGGIORE CON 3 ANNI NEL GRADO
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019312;TENENTE COLONNELLO
2023;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019222;MAGGIORE
2023;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;014230;VICE BRIGADIERE
2023;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;013990;APPUNTATO SCELTO QUALIFICA SPECIALE +4
2023;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015212;BRIGADIERE CAPO
2023;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015966;BRIGADIERE CAPO CON 4 ANNI NEL GRADO
2023;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;014211;BRIGADIERE
2023;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015988;BRIGADIERE CAPO QUALIFICA SPECIALE +4
2023;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015965;BRIGADIERE CAPO QUALIFICA SPECIALE
2023;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015238;MARESCIALLO ORDINARIO
2023;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016224;MARESCIALLO CAPO
2023;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014324;MARESCIALLO
2023;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017964;LUOGOTENENTE CARICHE SPECIALI
2023;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016MC0;MARESCIALLO CAPO CON 10 ANNI
2023;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017836;LUOGOTENENTE
2023;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017837;MARESCIALLO AIUTANTE CON 8 ANNI NEL GRADO
2023;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017237;MARESCIALLO AIUTANTE
2023;GGFF;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0554;GENERALE CORPO DI ARMATA
2023;GGFF;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0220;GENERALE DI BRIGATA
2023;GGFF;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0219;COMANDANTE GENERALE
2023;GGFF;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0221;GENERALE DI DIVISIONE
2023;GGFF;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018213;CAPITANO
2023;GGFF;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018937;CAPITANO + 10 ANNI
2023;GGFF;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018226;TENENTE
2023;GGFF;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;017225;SOTTOTENENTE
2023;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019222;MAGGIORE
2023;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0936;MAGGIORE CON 3 ANNI NEL GRADO
2023;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0524;COLONNELLO + 23 ANNI
2023;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0525;TENENTE COLONNELLO + 23 ANNI
2023;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0526;TENENTE COLONNELLO + 13 ANNI
2023;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0217;COLONNELLO
2023;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0935;TENENTE COLONNELLO + 18 ANNI
2023;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0528;MAGGIORE + 13 ANNI
2023;CNEL;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;0OP000;OPERATORI
2023;SSNA;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;PATINZ;RUOLO PROFESSIONALE - ASSISTENTE DELL INFORMAZIONE
2023;SSNA;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;AAT117;RUOLO AMMINISTRATIVO - ASSISTENTE AMMINISTRATIVO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;TAT119;RUOLO TECNICO - ASSISTENTE TECNICO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;KAT162;RUOLO SOCIOSANITARIO - PROFILI AREA ASSITENTI AD ESAURIMENTO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;TAT162;RUOLO TECNICO - PROFILI AREA ASSITENTI AD ESAURIMENTO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;TATIFC;RUOLO TECNICO - ASSISTENTE INFORMATICO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;SAT162;RUOLO SANITARIO - PROFILI AREA ASSITENTI AD ESAURIMENTO
