ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSENZA;FORM_UOMINI;FORM_DONNE;FORM_MEDIA_UOMINI;FORM_MEDIA_DONNE
U9578;SSNA;PF;SPFTCN;Z01;16;44;0;0
U9578;SSNA;MV;SD0E74;Z01;11;0;0;0
U9578;SSNA;OP;KOP660;Z01;1;2;0,0022222222222222;0,0044444444444444
U9578;SSNA;MD;SD0E34;Z01;88;80;0;0
U9578;SSNA;FI;SD0A41;Z01;0;1;0;0
U9578;SSNA;PS;SD0AI3;Z01;2;0;0;0
U9578;SSNA;MV;SD0A73;Z01;37;8;0;0
U9578;SSNA;PF;SPFINE;Z01;2;1;0;0
U9578;SSNA;MD;SD0035;Z01;238;534;0;0
U9578;SSNA;FM;SD0A38;Z01;1;2;0;0
U9578;SSNA;PF;SPFRAB;Z01;13;66;0;0
U9578;SSNA;PL;SD0E65;Z01;0;1;0;0
U9578;SSNA;MV;SD0E73;Z01;2;0;0;0
U9578;SSNA;PF;APF028;Z01;4;5;0,12903225806452;0,16129032258065
U9578;SSNA;PL;SD0E66;Z01;15;2;0;0
U9578;SSNA;PF;SPFINF;Z01;35;173;0,031963470319635;0,15799086757991
U9578;SSNA;PS;SD0CO1;Z01;19;0;0;0
U9578;SSNA;MD;SD0N34;Z01;16;0;0;0
U9578;SSNA;PF;KPFASC;Z01;0;55;0;0
U9578;SSNA;BI;SD0A12;Z01;0;49;0;0
U9578;SSNA;MD;SD0E33;Z01;190;39;0;0
U9578;SSNA;PF;SPFOST;Z01;0;11;0;0
U9578;SSNA;PL;SD0A65;Z01;5;17;0;0
U9578;SSNA;MD;SD0036;Z01;32;16;0;0
U9578;SSNA;AT;AAT117;Z01;0;5;0;0
U9578;SSNA;MD;SD0N33;Z01;7;0;0;0
C4608;RALN;OE;0OEESP;Z01;0;1;0;0
C4608;RALN;EQ;0FZEQF;Z01;10;10;5;5
C4608;RALN;IR;0IR000;Z01;0;30;0;30
C5028;RALN;EQ;0FZEQF;Z01;3;5;0;0
C5028;RALN;IR;0IR000;Z01;2;4;0,5;1
C8225;RALN;OE;0OEESP;Z01;0;13;0;0
C8225;RALN;FP;0D0103;Z01;0;7;0;7
C8225;RALN;IR;0IR000;Z01;12;20;6;10
C8225;RALN;EQ;0FZEQF;Z01;8;7;0;0
C2657;RALN;IR;0IR000;Z01;1;1;0;0
C2657;RALN;OE;0OEESP;Z01;24;2;0;0
Q9149;UNIV;CE;063000;Z01;34;107;0;0
Q9149;UNIV;CE;0E7000;Z01;0;15;0;0
Q9149;UNIV;CD;052000;Z01;258;312;4,448275862069;5,3793103448276
Q9149;UNIV;CD;051000;Z01;257;452;5,8409090909091;10,272727272727
Q9149;UNIV;CE;060000;Z01;29;43;1,9333333333333;2,8666666666667
Q9149;UNIV;CE;059000;Z01;66;177;3,8823529411765;10,411764705882
Q9149;UNIV;CC;043000;Z01;17;75;0,13492063492063;0,5952380952381
Q9149;UNIV;CB;0B7000;Z01;335;177;6,4423076923077;3,4038461538462
Q9149;UNIV;CE;0E6000;Z01;26;38;0;0
Q9149;UNIV;CE;0E8000;Z01;0;5;0;0
Q9149;UNIV;CD;050000;Z01;42;144;1,9090909090909;6,5454545454545
Q9149;UNIV;CC;0C7000;Z01;260;272;0;0
Q9149;UNIV;CD;049000;Z01;107;150;2,8918918918919;4,0540540540541
Q9149;UNIV;CB;038000;Z01;140;103;10;7,3571428571429
Q9149;UNIV;CC;0C8000;Z01;295;337;3,7820512820513;4,3205128205128
Q9149;UNIV;D2;0D0079;Z01;8;39;0;0
Q9149;UNIV;CC;046000;Z01;312;193;9,4545454545455;5,8484848484848
Q9149;UNIV;CC;097000;Z01;281;220;0;0
Q9149;UNIV;CC;045000;Z01;189;71;0;0
Q9149;UNIV;CB;037000;Z01;120;45;8,5714285714286;3,2142857142857
Q9149;UNIV;CE;061000;Z01;14;4;3,5;1
Q9149;UNIV;CD;0D7000;Z01;135;100;6,75;5
Q9149;UNIV;CB;030000;Z01;57;32;0;0
Q9149;UNIV;CD;0D8000;Z01;55;135;0;0
Q9149;UNIV;CD;048000;Z01;814;1205;5,1194968553459;7,5786163522013
Q9149;UNIV;CD;0D6000;Z01;154;217;4,8125;6,78125
Q9149;UNIV;AL;000676;Z01;1;1;0;0
Q9149;UNIV;CE;062000;Z01;35;35;0;0
Q9149;UNIV;CC;040000;Z01;799;943;5,5874125874126;6,5944055944056
Q9149;UNIV;CB;034000;Z01;228;275;6,3333333333333;7,6388888888889
Q9149;UNIV;CB;032000;Z01;63;49;6,3;4,9
Q9149;UNIV;CC;042000;Z01;145;175;2,0138888888889;2,4305555555556
Q9149;UNIV;CB;036000;Z01;108;35;18;5,8333333333333
C5649;RALN;IR;0IR000;Z01;5;10;0;0
C5649;RALN;OE;0OEESP;Z01;4;0;0;0
C5649;RALN;DF;0D0095;Z01;2;0;0;0
C5649;RALN;EQ;0FZEQF;Z01;3;8;0;0
IP10257;RALN;EQ;0FZEQF;Z01;0;12;0;12
IP10257;RALN;OP;0OP000;Z01;0;1;0;0
IP10257;RALN;IR;0IR000;Z01;2;37;1;18,5
IP10257;RALN;OE;0OEESP;Z01;1;8;1;8
C7229;RALN;IR;0IR000;Z01;8;8;0;0
C2269;RALN;RP;000096;Z01;0;1;0;0
C2269;RALN;IR;0IR000;Z01;15;20;1,25;1,6666666666667
C2269;RALN;EQ;0FZEQF;Z01;1;8;0,5;4
C2269;RALN;OE;0OEESP;Z01;4;0;1;0
C4763;RALN;IR;0IR000;Z01;0;2;0;2
C4763;RALN;EQ;0FZEQF;Z01;1;1;0;0
C4763;RALN;OE;0OEESP;Z01;0;2;0;0
C1593;RALN;OE;0OEESP;Z01;0;13;0;0
C3947;RALN;IR;0IR000;Z01;5;6;0;0
C3947;RALN;OE;0OEESP;Z01;2;2;0;0
C3947;RALN;EQ;0FZEQF;Z01;4;3;0;0
C3874;RALN;IR;0IR000;Z01;0;1;0;0,33333333333333
C2667;RALN;EQ;0FZEQF;Z01;0;2;0;0,66666666666667
C2667;RALN;IR;0IR000;Z01;0;2;0;0,25
Q9163;UNIV;CD;0D8000;Z01;0;25;0;0
Q9163;UNIV;CD;050000;Z01;74;384;0,61157024793388;3,1735537190083
Q9163;UNIV;CB;038000;Z01;4;5;0,36363636363636;0,45454545454545
Q9163;UNIV;CC;040000;Z01;165;379;0;0
Q9163;UNIV;CE;060000;Z01;4;7;0,5;0,875
Q9163;UNIV;CE;061000;Z01;72;129;1,6;2,8666666666667
Q9163;UNIV;CD;052000;Z01;9;58;0,32142857142857;2,0714285714286
Q9163;UNIV;CD;051000;Z01;56;277;0,67469879518072;3,3373493975904
Q9163;UNIV;CE;062000;Z01;9;21;0;0
Q9163;UNIV;CD;0D7000;Z01;10;65;0,625;4,0625
Q9163;UNIV;CD;0D6000;Z01;38;49;1,6521739130435;2,1304347826087
Q9163;UNIV;CE;059000;Z01;4;19;0,66666666666667;3,1666666666667
Q9163;UNIV;CE;0E7000;Z01;0;1;0;0
Q9163;UNIV;CD;048000;Z01;484;1448;1,8195488721805;5,4436090225564
Q9163;UNIV;CE;063000;Z01;8;0;0;0
Q9163;UNIV;CB;037000;Z01;0;4;0;0,57142857142857
Q9163;UNIV;CB;036000;Z01;4;3;0;0
Q9163;UNIV;CC;097000;Z01;30;145;0,51724137931034;2,5
Q9163;UNIV;D2;0D0080;Z01;3;1;0;0
Q9163;UNIV;CC;0C7000;Z01;25;32;0,83333333333333;1,0666666666667
Q9163;UNIV;CC;046000;Z01;33;63;0,94285714285714;1,8
Q9163;UNIV;D2;0D0079;Z01;1;5;0;0
Q9163;UNIV;CC;042000;Z01;30;143;0,34090909090909;1,625
Q9163;UNIV;CB;0B7000;Z01;0;28;0;3,5
Q9163;UNIV;CC;043000;Z01;109;204;0,95614035087719;1,7894736842105
Q9163;UNIV;CD;049000;Z01;85;292;0,81730769230769;2,8076923076923
Q9163;UNIV;CC;045000;Z01;53;141;0,71621621621622;1,9054054054054
Q9163;UNIV;CC;0C8000;Z01;43;81;0,671875;1,265625
C6190;RALN;FP;0D0103;Z01;0;5;0;5
C6190;RALN;EQ;0FZEQF;Z01;1;1;0;0
C6190;RALN;OE;0OEESP;Z01;1;1;0;0
C6190;RALN;IR;0IR000;Z01;1;1;0;0
IP10842;SSNA;OP;KOP660;Z01;4;90;0,18181818181818;4,0909090909091
IP10842;SSNA;PT;TPT092;Z01;0;5;0;0
IP10842;SSNA;OP;TOP059;Z01;5;0;0;0
IP10842;SSNA;PF;SPFINF;Z01;9;22;1,8;4,4
IP10842;SSNA;PT;0PTSPR;Z01;0;5;0;0
IP10842;SSNA;AT;AAT117;Z01;0;10;0;3,3333333333333
IP10842;SSNA;PF;APF028;Z01;0;2;0;0
IP10842;SSNA;AT;TAT119;Z01;0;2;0;0
IP10842;SSNA;PT;APT017;Z01;0;2;0;0
C2856;RALN;IR;0IR000;Z01;6;8;0;0
C2856;RALN;EQ;0FZEQF;Z01;5;8;0;0
C2856;RALN;OE;0OEESP;Z01;2;6;0;0
C2856;RALN;FP;0D0103;Z01;0;3;0;0
C3802;RALN;OE;0OEESP;Z01;3;0;0;0
C3802;RALN;EQ;0FZEQF;Z01;1;1;0;0
C2707;RALN;IR;0IR000;Z01;2;3;1;1,5
C2707;RALN;OE;0OEESP;Z01;1;1;1;1
C2707;RALN;EQ;0FZEQF;Z01;0;1;0;0
C7693;RALN;FP;0D0103;Z01;3;0;0;0
C7693;RALN;OE;0OEESP;Z01;0;1;0;0
C7693;RALN;EQ;0FZEQF;Z01;1;0;0,33333333333333;0
C7693;RALN;IR;0IR000;Z01;0;4;0;0
C8141;RALN;EQ;0FZEQF;Z01;0;1;0;0,5
C3471;RALN;RU;0D0I96;Z01;4;0;0;0
C3471;RALN;IR;0IR000;Z01;1;14;0,041666666666667;0,58333333333333
C3471;RALN;EQ;0FZEQF;Z01;16;0;1,7777777777778;0
UC11812;RALN;OE;0OEESP;Z01;2;2;0;0
UC11812;RALN;OP;0OP000;Z01;4;0;0;0
UC11812;RALN;DI;0D0165;Z01;5;0;0;0
UC11812;RALN;EQ;0FZEQF;Z01;35;13;0;0
UC11812;RALN;IR;0IR000;Z01;41;36;0;0
C1458;RALN;EQ;0FZEQF;Z01;0;10;0;5
C1458;RALN;IR;0IR000;Z01;0;6;0;2
C5254;RALN;EQ;0FZEQF;Z01;2;0;2;0
C5254;RALN;IR;0IR000;Z01;5;3;0;0
C5254;RALN;FP;0D0103;Z01;0;1;0;0
CS10698;RALN;EQ;0FZEQF;Z01;0;3;0;3
CS10698;RALN;DG;0D0097;Z01;4;0;0;0
C8261;RALN;IR;0IR000;Z01;0;2;0;1
C8261;RALN;EQ;0FZEQF;Z01;0;2;0;0
C1773;RALN;EQ;0FZEQF;Z01;1;2;0,5;1
C1773;RALN;OE;0OEESP;Z01;0;4;0;0
C1773;RALN;IR;0IR000;Z01;1;7;0,16666666666667;1,1666666666667
C2665;RALN;IR;0IR000;Z01;2;12;0,13333333333333;0,8
C2665;RALN;EQ;0FZEQF;Z01;0;6;0;1,5
C1429;RALN;EQ;0FZEQF;Z01;2;2;2;2
C7640;RALN;EQ;0FZEQF;Z01;0;4;0;0
C7640;RALN;IR;0IR000;Z01;10;0;0;0
U9534;SSNA;OP;KOP660;Z01;0;5;0;0,0095602294455067
U9534;SSNA;PT;TPT092;Z01;4;0;0;0
U9534;SSNA;BI;SD0E12;Z01;0;22;0;0
U9534;SSNA;AT;AAT117;Z01;1;40;0,010869565217391;0,43478260869565
U9534;SSNA;DP;PD0010;Z01;0;3;0;0
U9534;SSNA;PF;SPFTCN;Z01;11;53;0,042471042471042;0,2046332046332
U9534;SSNA;BI;SD0A12;Z01;2;21;0;0
U9534;SSNA;PS;SD0AI1;Z01;0;33;0;16,5
U9534;SSNA;PF;SPFOST;Z01;0;19;0;0,36538461538462
U9534;SSNA;DA;AD0032;Z01;0;10;0;0
U9534;SSNA;FM;SD0A38;Z01;0;2;0;0,1
U9534;SSNA;MD;SD0597;Z01;0;5;0;0
U9534;SSNA;BI;SD0E13;Z01;13;0;0;0
U9534;SSNA;PF;SPFINE;Z01;0;2;0;0
U9534;SSNA;DA;AD0A31;Z01;0;4;0;0
U9534;SSNA;PS;SD0CO3;Z01;16;0;0;0
U9534;SSNA;MD;SD0036;Z01;12;7;0,30769230769231;0,17948717948718
U9534;SSNA;PF;SPFASE;Z01;4;2;0,16666666666667;0,083333333333333
U9534;SSNA;PF;APF028;Z01;21;31;0,21875;0,32291666666667
U9534;SSNA;MD;SD0035;Z01;45;167;0,10739856801909;0,39856801909308
U9534;SSNA;MD;SD0E33;Z01;12;1;0;0
U9534;SSNA;PS;SD0AI4;Z01;1;0;0;0
U9534;SSNA;OP;AOP870;Z01;0;8;0;0
U9534;SSNA;FM;SD0E38;Z01;1;0;0;0
U9534;SSNA;MD;SD0N33;Z01;0;2;0;0
U9534;SSNA;MD;SD0E34;Z01;1;2;0;0
U9534;SSNA;AT;TAT119;Z01;1;0;0;0
U9534;SSNA;PS;SD0AI3;Z01;0;10;0;10
U9534;SSNA;PF;TPF026;Z01;3;1;0,375;0,125
U9534;SSNA;PF;APFCAS;Z01;2;7;0,1;0,35
U9534;SSNA;PF;SPFPRV;Z01;0;10;0;0
U9534;SSNA;PF;SPFRAB;Z01;4;22;0,090909090909091;0,5
U9534;SSNA;DP;PD0046;Z01;8;0;8;0
U9534;SSNA;PF;SPFINF;Z01;24;178;0,015018773466834;0,11138923654568
U9534;SSNA;FI;SD0A41;Z01;7;11;0;0
U9534;SSNA;DP;PD0004;Z01;1;0;0;0
UC14140;RALN;EQ;0FZEQF;Z01;6;13;0,85714285714286;1,8571428571429
UC14140;RALN;OE;0OEESP;Z01;5;13;0;0
UC14140;RALN;IR;0IR000;Z01;4;30;0;0
ER12536;RALN;IR;0IR000;Z01;39;14;0;0
ER12536;RALN;EQ;0FZEQF;Z01;23;29;0;0
C1796;RALN;IR;0IR000;Z01;1;0;0,5;0
C1796;RALN;OE;0OEESP;Z01;1;0;0;0
C383;RALN;IR;0IR000;Z01;0;1;0;0
C383;RALN;FP;0D0103;Z01;6;0;0;0
C383;RALN;EQ;0FZEQF;Z01;0;1;0;0
C383;RALN;OE;0OEESP;Z01;0;2;0;0
CS10781;RALN;OE;0OEESP;Z01;3;5;0;0
U10327;SSNA;OP;KOP660;Z01;35;98;0;0
U10327;SSNA;PF;SPFOST;Z01;0;8;0;0
U10327;SSNA;BI;SD0A12;Z01;14;41;0,77777777777778;2,2777777777778
U10327;SSNA;MD;SD0E34;Z01;25;19;2,2727272727273;1,7272727272727
U10327;SSNA;MV;SD0A73;Z01;65;5;0;0
U10327;SSNA;PF;SPFINF;Z01;244;848;0;0
U10327;SSNA;MD;SD0N34;Z01;18;15;0;0
U10327;SSNA;MD;SD0036;Z01;179;108;0;0
U10327;SSNA;MO;SD0N48;Z01;35;0;0;0
U10327;SSNA;PF;KPFASC;Z01;0;3;0;0
U10327;SSNA;DA;AD0032;Z01;0;3;0;0
U10327;SSNA;PF;SPFRAB;Z01;8;21;0;0
U10327;SSNA;PF;TPF026;Z01;1;0;0;0
U10327;SSNA;MD;SD0035;Z01;425;473;2,9513888888889;3,2847222222222
U10327;SSNA;MV;SD0E73;Z01;3;0;0;0
U10327;SSNA;PF;SPFPRV;Z01;2;5;0,2;0,5
U10327;SSNA;MV;SD0E74;Z01;5;0;0;0
U10327;SSNA;PF;SPFTCN;Z01;47;65;0,53409090909091;0,73863636363636
U10327;SSNA;PL;SD0A65;Z01;1;3;0;0
U10327;SSNA;FM;SD0E38;Z01;0;9;0;0
U10327;SSNA;FM;SD0A38;Z01;15;4;3;0,8
U10327;SSNA;PF;APF028;Z01;3;7;0;0
U10327;SSNA;BI;SD0E12;Z01;7;0;0;0
U10327;SSNA;OP;TOP059;Z01;1;0;0;0
U10327;SSNA;AT;AAT117;Z01;0;2;0;0
U10327;SSNA;MV;SD0072;Z01;7;7;0;0
C8270;RALN;IR;0IR000;Z01;0;1;0;0
C870;RALN;EQ;0FZEQF;Z01;1;10;0;0
C870;RALN;IR;0IR000;Z01;3;9;0;0
C5912;RALN;IR;0IR000;Z01;3;0;0;0
C315;RALN;IR;0IR000;Z01;2;7;0,038461538461538;0,13461538461538
C315;RALN;EQ;0FZEQF;Z01;5;6;0,20833333333333;0,25
C2757;RALN;EQ;0FZEQF;Z01;3;4;0;0
C2757;RALN;OE;0OEESP;Z01;0;2;0;0
C2757;RALN;IR;0IR000;Z01;0;4;0;0
C2738;RALN;IR;0IR000;Z01;3;7;0;0
C2738;RALN;EQ;0FZEQF;Z01;0;7;0;0
C2629;RALN;EQ;0FZEQF;Z01;1;0;0,5;0
C3676;RALN;EQ;0FZEQF;Z01;2;2;0;0
C3676;RALN;IR;0IR000;Z01;1;2;0;0
C3676;RALN;OE;0OEESP;Z01;3;1;0;0
C7106;RALN;EQ;0FZEQF;Z01;1;5;0;0
C7106;RALN;FP;0D0103;Z01;0;28;0;28
C7106;RALN;IR;0IR000;Z01;1;3;1;3
C2009;RALN;IR;0IR000;Z01;0;2;0;0
C2009;RALN;EQ;0FZEQF;Z01;0;4;0;2
C2009;RALN;FP;0D0485;Z01;0;1;0;0
P9103;RALN;EQ;0FZEQF;Z01;86;78;7,8181818181818;7,0909090909091
P9103;RALN;DI;0D0164;Z01;4;0;0;0
P9103;RALN;OE;0OEESP;Z01;6;0;1,5;0
P9103;RALN;FP;0D0102;Z01;6;0;0;0
P9103;RALN;RU;0D0I95;Z01;4;0;0;0
P9103;RALN;IR;0IR000;Z01;82;50;6,8333333333333;4,1666666666667
C446;RALN;IR;0IR000;Z01;10;5;0;0
C446;RALN;EQ;0FZEQF;Z01;0;1;0;0
UC10638;RALN;DF;0D0098;Z01;0;2;0;0
UC10638;RALN;IR;0IR000;Z01;6;6;0,27272727272727;0,27272727272727
UC10638;RALN;OE;0OEESP;Z01;5;5;0;0
UC10638;RALN;EQ;0FZEQF;Z01;5;5;0;0
UC10638;RALN;DI;0D0164;Z01;2;2;0;0
UC10638;RALN;RU;0D0I96;Z01;3;3;0;0
C1058;RALN;EQ;0FZEQF;Z01;0;2;0;0
C1058;RALN;IR;0IR000;Z01;0;6;0;0
C1574;RALN;EQ;0FZEQF;Z01;0;25;0;12,5
C1574;RALN;IR;0IR000;Z01;0;15;0;2,5
C2110;PRTN;CC;0CE000;Z01;0;12;0;0
C14007;RALN;IR;0IR000;Z01;3;3;0,75;0,75
C14007;RALN;EQ;0FZEQF;Z01;0;3;0;0,75
C14007;RALN;OP;0OP000;Z01;0;1;0;0
C14007;RALN;FP;0D0485;Z01;0;4;0;4
C14007;RALN;OE;0OEESP;Z01;8;3;0;0
C2029;RALN;IR;0IR000;Z01;2;0;0;0
C3386;RALN;RU;0D0I95;Z01;1;0;0;0
C3386;RALN;EQ;0FZEQF;Z01;0;1;0;0
C3386;RALN;IR;0IR000;Z01;0;1;0;0
Q9132;UNIV;CC;097000;Z01;2;10;0;0
Q9132;UNIV;CC;042000;Z01;21;39;0;0
Q9132;UNIV;CB;032000;Z01;1;3;0;0
Q9132;UNIV;CC;043000;Z01;8;26;0,34782608695652;1,1304347826087
Q9132;UNIV;CB;030000;Z01;2;0;0;0
Q9132;UNIV;CC;040000;Z01;34;104;0,47887323943662;1,4647887323944
Q9132;UNIV;CB;036000;Z01;3;12;0;0
Q9132;UNIV;CB;034000;Z01;1;3;0;0
Q9132;UNIV;CC;046000;Z01;4;11;0,44444444444444;1,2222222222222
Q9132;UNIV;CC;045000;Z01;15;27;0;0
Q9132;UNIV;D2;0D0079;Z01;1;1;0;0
Q9132;UNIV;CB;037000;Z01;1;9;0;0
Q9132;UNIV;CD;0D6000;Z01;2;3;0;0
Q9132;UNIV;D2;0D0080;Z01;0;3;0;0
Q9132;UNIV;CB;0B7000;Z01;0;1;0;0
Q9132;UNIV;CB;038000;Z01;1;1;0;0
Q9132;UNIV;CC;0C8000;Z01;0;2;0;0
Q9132;UNIV;CE;059000;Z01;15;3;0;0
Q9132;UNIV;CE;062000;Z01;1;0;0;0
Q9132;UNIV;CE;060000;Z01;5;24;0;0
Q9132;UNIV;CD;048000;Z01;12;90;0,24;1,8
Q9132;UNIV;CD;049000;Z01;17;28;0,80952380952381;1,3333333333333
Q9132;UNIV;CD;050000;Z01;12;24;0,75;1,5
Q9132;UNIV;CD;052000;Z01;1;47;0,2;9,4
Q9132;UNIV;CC;0C7000;Z01;0;5;0;0
Q9132;UNIV;CE;061000;Z01;5;6;0;0
Q9132;UNIV;CD;051000;Z01;7;30;0,38888888888889;1,6666666666667
C3344;RALN;EQ;0FZEQF;Z01;1;5;0;0
C3344;RALN;IR;0IR000;Z01;1;4;0;0
C3344;RALN;OE;0OEESP;Z01;0;1;0;0
UC10665;RALN;EQ;0FZEQF;Z01;0;3;0;3
UC10665;RALN;IR;0IR000;Z01;0;2;0;0
C4148;RALN;OE;0OEESP;Z01;0;1;0;0
C4148;RALN;OP;0OP000;Z01;0;2;0;0
C5779;RALN;OE;0OEESP;Z01;0;1;0;0
C5779;RALN;EQ;0FZEQF;Z01;4;5;0;0
C5779;RALN;IR;0IR000;Z01;3;5;0;0
CV14344;AFAM;PR;018P01;Z01;3;3;0;0
CV14344;AFAM;EP;013504;Z01;0;6;0;0
CV14344;AFAM;PA;012117;Z01;18;18;6;6
CV14344;AFAM;PA;011121;Z01;24;54;0;0
CV14344;AFAM;AR;011124;Z01;0;18;0;0
CV14344;AFAM;EP;013159;Z01;6;0;0;0
CV14344;AFAM;PA;013CTE;Z01;0;18;0;0
UC10159;RALN;OE;0OEESP;Z01;0;4;0;0
UC10159;RALN;IR;0IR000;Z01;8;8;2;2
UC10159;RALN;EQ;0FZEQF;Z01;2;12;0,33333333333333;2
Q9145;UNIV;CC;046000;Z01;0;21;0;0
Q9145;UNIV;CC;045000;Z01;2;10;0;0
Q9145;UNIV;CC;097000;Z01;6;17;0;0
Q9145;UNIV;CE;060000;Z01;2;6;0;0
Q9145;UNIV;CD;0D7000;Z01;4;0;0;0
Q9145;UNIV;CE;062000;Z01;1;3;0;0
Q9145;UNIV;CE;061000;Z01;11;1;0;0
Q9145;UNIV;CD;048000;Z01;17;0;0;0
Q9145;UNIV;CD;0D6000;Z01;1;6;0;0
Q9145;UNIV;CD;050000;Z01;4;0;1;0
Q9145;UNIV;DG;0D0097;Z01;5;0;0;0
Q9145;UNIV;CC;043000;Z01;6;7;0,75;0,875
Q9145;UNIV;CC;042000;Z01;0;20;0;0
Q9145;UNIV;CC;040000;Z01;1;15;0,025641025641026;0,38461538461538
Q9145;UNIV;CC;0C7000;Z01;1;12;0;0
Q9145;UNIV;CC;0C8000;Z01;3;13;0;0
Q9145;UNIV;CD;051000;Z01;0;4;0;0
Q9145;UNIV;CD;052000;Z01;4;9;0;0
Q9145;UNIV;CD;0D8000;Z01;3;8;0;0
C12260;RALN;FP;0D0103;Z01;0;4;0;4
C12260;RALN;IR;0IR000;Z01;73;71;0;0
C12260;RALN;OE;0OEESP;Z01;19;12;0;0
C12260;RALN;EQ;0FZEQF;Z01;91;35;15,166666666667;5,8333333333333
C12260;RALN;OP;0OP000;Z01;2;0;0;0
C1299;RALN;IR;0IR000;Z01;4;5;0;0
C1299;RALN;EQ;0FZEQF;Z01;1;6;0,14285714285714;0,85714285714286
C1299;RALN;OE;0OEESP;Z01;0;1;0;0
C1299;RALN;FP;0D0102;Z01;1;0;0;0
C6415;RALN;EQ;0FZEQF;Z01;2;0;0;0
C6415;RALN;OE;0OEESP;Z01;2;5;0;0
C8244;RALN;EQ;0FZEQF;Z01;14;21;2,3333333333333;3,5
C8244;RALN;OE;0OEESP;Z01;1;2;0;0
C8244;RALN;IR;0IR000;Z01;10;19;0;0
C8244;RALN;FP;0D0103;Z01;0;5;0;5
OL15366;EPNE;AT;0AS000;Z01;0;3;0;0
C5708;RALN;IR;0IR000;Z01;0;2;0;1
C5708;RALN;EQ;0FZEQF;Z01;1;2;1;2
C5708;RALN;OE;0OEESP;Z01;0;1;0;0
U10510;SSNA;MD;SD0E33;Z01;302;26;43,142857142857;3,7142857142857
U10510;SSNA;MD;SD0035;Z01;1260;2339;1,8103448275862;3,360632183908
U10510;SSNA;MD;SD0E34;Z01;248;237;0;0
U10510;SSNA;AT;AAT117;Z01;2;28;0,012820512820513;0,17948717948718
U10510;SSNA;PF;KPFASC;Z01;0;40;0;0,27397260273973
U10510;SSNA;OP;KOP660;Z01;58;59;0,12581344902386;0,12798264642082
U10510;SSNA;DA;AD0032;Z01;1;0;0;0
U10510;SSNA;PL;SD0E65;Z01;34;13;0;0
U10510;SSNA;MD;SD0N34;Z01;192;27;0;0
U10510;SSNA;OP;TOP059;Z01;37;0;0;0
U10510;SSNA;MD;SD0036;Z01;657;419;5,8141592920354;3,7079646017699
U10510;SSNA;BI;SD0011;Z01;0;21;0;0
U10510;SSNA;PF;SPFPRV;Z01;43;23;0,87755102040816;0,46938775510204
U10510;SSNA;PF;TPF026;Z01;7;0;1,75;0
U10510;SSNA;PT;APT017;Z01;0;8;0;0,11940298507463
U10510;SSNA;MV;SD0E73;Z01;5;1;0;0
U10510;SSNA;PT;TPT092;Z01;5;9;0;0
U10510;SSNA;PF;APF028;Z01;0;13;0;0,16455696202532
U10510;SSNA;FI;SD0040;Z01;0;5;0;0
U10510;SSNA;PS;SD0AI1;Z01;28;4;0;0
U10510;SSNA;BI;SD0A12;Z01;2;102;0,043478260869565;2,2173913043478
U10510;SSNA;PL;SD0064;Z01;0;18;0;0
U10510;SSNA;MV;SD0E74;Z01;2;0;0;0
U10510;SSNA;DA;AD0S31;Z01;0;9;0;1,5
U10510;SSNA;DT;TD0A01;Z01;0;1;0;0
U10510;SSNA;MV;SD0A73;Z01;37;9;0;0
U10510;SSNA;FM;SD0E39;Z01;0;8;0;0
U10510;SSNA;PF;SPFRAB;Z01;227;433;0,3632;0,6928
U10510;SSNA;PL;SD0A65;Z01;4;184;0,04;1,84
U10510;SSNA;PF;SPFOST;Z01;16;6;0,096385542168675;0,036144578313253
U10510;SSNA;PF;SPFTCN;Z01;41;14;0,19158878504673;0,065420560747664
U10510;SSNA;FI;SD0N41;Z01;0;4;0;0
U10510;SSNA;MD;SD0N33;Z01;127;0;0;0
U10510;SSNA;PF;SPFINF;Z01;289;278;0,12117400419287;0,11656184486373
U10510;SSNA;PL;SD0E66;Z01;1;0;0;0
U10510;SSNA;FM;SD0A38;Z01;17;54;0;0
U10510;SSNA;AT;TATIFC;Z01;1;0;0;0
U10510;SSNA;FM;SD0E38;Z01;3;10;0;0
IC11912;RALN;EQ;0FZEQF;Z01;0;1;0;0
CS10800;RALN;OE;0OEESP;Z01;0;1;0;0
CS10800;RALN;EQ;0FZEQF;Z01;0;2;0;0
IP10280;RALN;DG;0D0097;Z01;0;1;0;0
IP10280;RALN;OE;0OEESP;Z01;0;8;0;0
U9434;SSNA;PL;SD0064;Z01;1;0;0;0
U9434;SSNA;MD;SD0036;Z01;300;343;8,3333333333333;9,5277777777778
U9434;SSNA;PT;TPT092;Z01;14;11;2,3333333333333;1,8333333333333
U9434;SSNA;DP;PD0606;Z01;1;0;0;0
U9434;SSNA;PF;SPFTCN;Z01;93;218;0;0
U9434;SSNA;DP;PD0046;Z01;3;0;0;0
U9434;SSNA;PF;SPFRAB;Z01;26;46;0;0
U9434;SSNA;AT;KAT660;Z01;0;9;0;0
U9434;SSNA;PS;SD0AI2;Z01;0;5;0;0
U9434;SSNA;PL;SD0A65;Z01;5;25;0;0
U9434;SSNA;PF;KPFASC;Z01;0;1;0;0
U9434;SSNA;PT;APT017;Z01;1;6;0;0
U9434;SSNA;MD;SD0N34;Z01;43;0;0;0
